"NGA","PolID","Time","Pop","Terr","Cap","Gov","Infra","Info","Money","uniq","Dupl","n"
"Southern Mesopotamia","IqSoNeo",-5700,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-5600,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqUbaid",-5500,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"y","n",18
"Southern Mesopotamia","IqUbaid",-5400,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-5300,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-5200,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-5100,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-5000,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-4900,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-4800,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-4700,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-4600,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-4500,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-4400,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUbaid",-4300,3.64337287564598,4.08155285971734,3,0,0.775,0.0769230769230769,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-4200,4.46642272243379,3.31175386105575,4.13033376849501,0.025,1,0.353846153846154,0.5,"y","n",18
"Southern Mesopotamia","IqUruk*",-4100,4.46642272243379,3.31175386105575,4.13033376849501,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-4000,4.46642272243379,3.31175386105575,4.13033376849501,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3900,4.46642272243379,3.31175386105575,4.13033376849501,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3800,4.46642272243379,3.31175386105575,4.13033376849501,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3700,4.46642272243379,3.31175386105575,4.13033376849501,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3600,4.46642272243379,3.31175386105575,4.13033376849501,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3500,4.49345805099519,3.27875360095283,4.65321251377534,0.025,1,0.353846153846154,0.5,"y","n",18
"Southern Mesopotamia","IqUruk*",-3400,4.49345805099519,3.27875360095283,4.65321251377534,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3300,4.49345805099519,3.27875360095283,4.65321251377534,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3200,4.49345805099519,3.27875360095283,4.65321251377534,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3100,4.49345805099519,3.27875360095283,4.65321251377534,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqUruk*",-3000,4.49345805099519,3.27875360095283,4.65321251377534,0.025,1,0.353846153846154,0.5,"n","n",18
"Southern Mesopotamia","IqEDyn*",-2900,4.72631961211078,4.02938377768521,3.33959080907434,0.25,1,0.538461538461538,0.5,"y","n",18
"Southern Mesopotamia","IqEDyn*",-2800,4.72631961211078,4.02938377768521,3.33959080907434,0.25,1,0.538461538461538,0.5,"n","n",18
"Southern Mesopotamia","IqEDyn*",-2700,4.72631961211078,4.02938377768521,3.33959080907434,0.25,1,0.538461538461538,0.5,"n","n",18
"Southern Mesopotamia","IqEDyn*",-2600,4.72631961211078,4.02938377768521,3.33959080907434,0.25,1,0.538461538461538,0.5,"n","n",18
