"NGA","PolID","Time","Class","uniq","Dupl","n"
"Kansai","JpSengk",1500,3,"y","n",18
"Kansai","JpAzMom",1600,3,"y","n",18
"Kansai","JpTokgw",1700,3,"y","n",18
"Kansai","JpTokgw",1800,3,"y","n",18
"Southern China Hills","CnHQngL",1800,3,"y","n",18
"Southern China Hills","CnHChin",1900,2.95649582353553,"y","n",18
"Big Island Hawaii","Hawaii1",1000,2.71797127718505,"y","n",18
"Big Island Hawaii","Hawaii1",1100,2.2175279841098,"n","n",18
"Big Island Hawaii","Hawaii2",1200,3,"y","n",18
"Big Island Hawaii","Hawaii2",1300,3,"y","n",18
"Big Island Hawaii","Hawaii2",1400,3,"y","n",18
"Big Island Hawaii","Hawaii2",1500,3,"y","n",18
"Big Island Hawaii","Hawaii2",1600,3,"y","n",18
"Big Island Hawaii","Hawaii3",1700,3,"y","n",18
"Big Island Hawaii","USKameh",1800,3,"y","n",18
"Oro PNG","PgOrokE",1800,1,"y","n",18
"Oro PNG","PgOrokL",1900,2.36260615932369,"y","n",18
"Chuuk Islands","FmTrukE",1800,2.45284542663486,"y","n",18
"Chuuk Islands","FmTrukL",1900,3,"y","n",18
"Valley of Oaxaca","MxTieLa",-1400,2,"y","n",18
"Valley of Oaxaca","MxTieLa",-1300,2,"n","n",18
"Valley of Oaxaca","MxTieLa",-1200,2,"n","n",18
"Valley of Oaxaca","MxSanGu",-1100,2,"y","n",18
"Valley of Oaxaca","MxSanGu",-1000,2,"n","n",18
"Valley of Oaxaca","MxSanGu",-900,2,"n","n",18
"Valley of Oaxaca","MxSanGu",-800,2,"n","n",18
"Valley of Oaxaca","MxRosar",-700,2,"y","n",18
"Valley of Oaxaca","MxRosar",-600,2,"n","n",18
"Valley of Oaxaca","MxAlb1E",-500,2,"y","n",18
"Valley of Oaxaca","MxAlb1E",-400,2,"y","n",18
"Valley of Oaxaca","MxAlb1L",-300,2,"y","n",18
"Valley of Oaxaca","MxAlb1L",-200,2,"n","n",18
"Valley of Oaxaca","MxAlb2*",-100,2,"y","n",18
"Valley of Oaxaca","MxAlb2*",0,2,"n","n",18
"Valley of Oaxaca","MxAlb2*",100,2,"n","n",18
"Valley of Oaxaca","MxAlb3A",200,2,"y","n",18
"Valley of Oaxaca","MxAlb3A",300,3,"n","n",18
"Valley of Oaxaca","MxAlb3A",400,3,"n","n",18
"Valley of Oaxaca","MxAlb3B",500,3,"y","n",18
"Valley of Oaxaca","MxAlb3B",600,3,"n","n",18
"Valley of Oaxaca","MxAlb3B",700,3,"n","n",18
"Valley of Oaxaca","MxAlb3B",800,3,"y","n",18
"Valley of Oaxaca","MxAlb5*",900,3,"y","n",18
"Valley of Oaxaca","MxAlb5*",1000,3,"n","n",18
"Valley of Oaxaca","MxAlb5*",1100,3,"n","n",18
"Valley of Oaxaca","MxAlb5*",1200,3,"n","n",18
"Valley of Oaxaca","MxAlb5*",1300,3,"n","n",18
"Valley of Oaxaca","MxAlb5*",1400,3,"n","n",18
"Valley of Oaxaca","MxAlb5*",1500,3,"n","n",18
"Valley of Oaxaca","EsHabsb",1600,3,"y","y",18
"Valley of Oaxaca","EsHabsb",1700,3,"n","y",18
"Basin of Mexico","MxArch*",-6000,1,"y","n",18
"Basin of Mexico","MxArch*",-5900,1,"n","n",18
"Basin of Mexico","MxArch*",-5800,1,"n","n",18
"Basin of Mexico","MxArch*",-5700,1,"n","n",18
"Basin of Mexico","MxArch*",-5600,1,"n","n",18
"Basin of Mexico","MxArch*",-5500,1,"n","n",18
"Basin of Mexico","MxArch*",-5400,1,"n","n",18
"Basin of Mexico","MxArch*",-5300,1,"n","n",18
"Basin of Mexico","MxArch*",-5200,1,"n","n",18
"Basin of Mexico","MxArch*",-5100,1,"n","n",18
"Basin of Mexico","MxArch*",-5000,1,"n","n",18
"Basin of Mexico","MxArch*",-4900,1,"n","n",18
"Basin of Mexico","MxArch*",-4800,1,"n","n",18
"Basin of Mexico","MxArch*",-4700,1,"n","n",18
"Basin of Mexico","MxArch*",-4600,1,"n","n",18
"Basin of Mexico","MxArch*",-4500,1,"n","n",18
"Basin of Mexico","MxArch*",-4400,1,"n","n",18
"Basin of Mexico","MxArch*",-4300,1,"n","n",18
"Basin of Mexico","MxArch*",-4200,1,"n","n",18
"Basin of Mexico","MxArch*",-4100,1,"n","n",18
"Basin of Mexico","MxArch*",-4000,1,"y","n",18
"Basin of Mexico","MxArch*",-3900,1,"n","n",18
"Basin of Mexico","MxArch*",-3800,1,"n","n",18
"Basin of Mexico","MxArch*",-3700,1,"n","n",18
"Basin of Mexico","MxArch*",-3600,1,"n","n",18
"Basin of Mexico","MxArch*",-3500,1,"n","n",18
"Basin of Mexico","MxArch*",-3400,1,"n","n",18
"Basin of Mexico","MxArch*",-3300,1,"n","n",18
"Basin of Mexico","MxArch*",-3200,1,"n","n",18
"Basin of Mexico","MxArch*",-3100,1,"n","n",18
"Basin of Mexico","MxArch*",-3000,1,"n","n",18
"Basin of Mexico","MxArch*",-2900,1,"n","n",18
"Basin of Mexico","MxArch*",-2800,1,"n","n",18
"Basin of Mexico","MxArch*",-2700,1,"n","n",18
"Basin of Mexico","MxArch*",-2600,1,"n","n",18
"Basin of Mexico","MxArch*",-2500,1,"n","n",18
"Basin of Mexico","MxArch*",-2400,1,"n","n",18
"Basin of Mexico","MxArch*",-2300,1,"n","n",18
"Basin of Mexico","MxArch*",-2200,1,"n","n",18
"Basin of Mexico","MxArch*",-2100,1,"n","n",18
"Basin of Mexico","MxInitl",-2000,2,"y","n",18
"Basin of Mexico","MxInitl",-1900,2,"n","n",18
"Basin of Mexico","MxInitl",-1800,2,"n","n",18
"Basin of Mexico","MxInitl",-1700,2,"n","n",18
"Basin of Mexico","MxInitl",-1600,2,"n","n",18
"Basin of Mexico","MxInitl",-1500,2,"n","n",18
"Basin of Mexico","MxInitl",-1400,2,"y","n",18
"Basin of Mexico","MxInitl",-1300,2,"n","n",18
"Basin of Mexico","MxFormE",-1200,2,"y","n",18
"Basin of Mexico","MxFormE",-1100,2,"n","n",18
"Basin of Mexico","MxFormE",-1000,2,"n","n",18
"Basin of Mexico","MxFormE",-900,2,"y","n",18
"Basin of Mexico","MxFormM",-800,2,"y","n",18
"Basin of Mexico","MxFormM",-700,2,"n","n",18
"Basin of Mexico","MxFormM",-600,2,"n","n",18
"Basin of Mexico","MxFormM",-500,2,"n","n",18
"Basin of Mexico","MxFormL",-400,2,"y","n",18
"Basin of Mexico","MxFormL",-300,2,"y","n",18
"Basin of Mexico","MxFormL",-200,2,"n","n",18
"Basin of Mexico","MxFormT",-100,2.5,"y","n",18
"Basin of Mexico","MxFormT",0,2.5,"y","n",18
"Basin of Mexico","MxClass",100,2.5,"y","n",18
"Basin of Mexico","MxClass",200,2.5,"n","n",18
"Basin of Mexico","MxClass",300,3,"n","n",18
"Basin of Mexico","MxClass",400,3,"n","n",18
"Basin of Mexico","MxClass",500,3,"n","n",18
"Basin of Mexico","MxClass",600,3,"n","n",18
"Basin of Mexico","MxEpicl",700,3,"y","n",18
"Basin of Mexico","MxEpicl",800,3,"n","n",18
"Basin of Mexico","MxToltc",900,3,"y","n",18
"Basin of Mexico","MxToltc",1000,3,"n","n",18
"Basin of Mexico","MxToltc",1100,3,"n","n",18
"Basin of Mexico","MxPostM",1200,2.80117709293369,"y","n",18
"Basin of Mexico","MxPostM",1300,3,"y","n",18
"Basin of Mexico","MxPostM",1400,3,"n","n",18
"Basin of Mexico","MxAztec",1500,3,"y","n",18
"Cahokia","USMisEW",-600,1,"y","n",18
"Cahokia","USMisEW",-500,1,"n","n",18
"Cahokia","USMisEW",-400,1,"n","n",18
"Cahokia","USMisEW",-300,1,"n","n",18
"Cahokia","USMisEW",-200,1,"n","n",18
"Cahokia","USMisMW",-100,2,"y","n",18
"Cahokia","USMisMW",0,2,"n","n",18
"Cahokia","USMisMW",100,2,"n","n",18
"Cahokia","USMisMW",200,2,"n","n",18
"Cahokia","USMisRo",300,2,"y","n",18
"Cahokia","USMisRo",400,2,"n","n",18
"Cahokia","USMisMu",500,2,"y","n",18
"Cahokia","USMisPa",600,2,"y","n",18
"Cahokia","USMisPa",700,2,"n","n",18
"Cahokia","USMisSp",800,2,"y","n",18
"Cahokia","USMisME",900,2.5,"y","n",18
"Cahokia","USMisME",1000,2.33333,"n","n",18
"Cahokia","USCahoE",1100,2.33333,"y","n",18
"Cahokia","USCahoL",1200,2.33333,"y","n",18
"Cahokia","USMisSd",1300,2.33333,"y","n",18
"Cahokia","USOneot",1400,2.33333,"y","n",18
"Cahokia","USOneot",1500,2,"n","n",18
"Cahokia","USOneot",1600,2,"y","n",18
"Cahokia","USIllin",1700,2,"y","n",18
"Finger Lakes","UsIroqP",1300,2,"y","n",18
"Finger Lakes","UsIroqP",1400,2,"n","n",18
"Finger Lakes","UsIroqP",1500,2,"n","n",18
"Finger Lakes","UsIroqE",1600,3,"y","n",18
"Finger Lakes","UsIroqE",1700,3,"y","n",18
"Finger Lakes","UsIroqL",1800,3,"y","n",18
"Cuzco","PeCuzLF",100,3,"y","n",18
"Cuzco","PeCuzE1",200,3,"y","n",18
"Cuzco","PeCuzE1",300,3,"n","n",18
"Cuzco","PeCuzE1",400,3,"y","n",18
"Cuzco","PeCuzE2",500,3,"y","n",18
"Cuzco","PeCuzE2",600,3,"n","n",18
"Cuzco","PeWari*",700,3,"y","n",18
"Cuzco","PeWari*",800,3,"n","n",18
"Cuzco","PeWari*",900,3,"n","n",18
"Cuzco","PeCuzL1",1000,3,"y","n",18
"Cuzco","PeCuzL1",1100,2.32522905324308,"n","n",18
"Cuzco","PeCuzL1",1200,3,"n","n",18
"Cuzco","PeCuzL2",1300,3,"y","n",18
"Cuzco","PeInca*",1400,3,"y","n",18
"Cuzco","PeInca*",1500,3,"y","n",18
"Cuzco","EsHabsb",1600,3,"y","n",18
"Cuzco","EsHabsb",1700,3,"y","n",18
"North Colombia","CoNahua",300,2.29962970929334,"y","n",18
"North Colombia","CoNahua",400,2.63424613062607,"n","n",18
"North Colombia","CoNahua",500,2.08029471728541,"n","n",18
"North Colombia","CoNahua",600,2.81239681611431,"y","n",18
"North Colombia","CoNahua",700,2.19112425780453,"y","n",18
"North Colombia","CoNahua",800,2.35932716215956,"y","n",18
"North Colombia","CoNahua",900,2.20233912436482,"n","n",18
"North Colombia","CoNahua",1000,1.16463252730619,"n","n",18
"North Colombia","CoTairo",1100,2.158974232521,"y","n",18
"North Colombia","CoTairo",1200,2.34521640299925,"y","n",18
"North Colombia","CoTairo",1300,2.48244702832239,"n","n",18
"North Colombia","CoTairo",1400,2.65174396558608,"y","n",18
"North Colombia","CoTairo",1500,3,"y","n",18
"Lowland Andes","EcJivaE",1600,2.39019266005555,"y","n",18
"Lowland Andes","EcJivaE",1700,2.14017147162235,"y","n",18
"Lowland Andes","EcJivaE",1800,2.78402539788531,"n","n",18
"Lowland Andes","EcJivaL",1900,2.47603183823835,"y","n",18
"Latium","ItLatCA",-3600,2,"y","n",19
"Latium","ItLatCA",-3500,2,"n","n",19
"Latium","ItLatCA",-3400,2,"n","n",19
"Latium","ItLatCA",-3300,2,"n","n",19
"Latium","ItLatCA",-3200,2,"n","n",19
"Latium","ItLatCA",-3100,2,"n","n",19
"Latium","ItLatCA",-3000,2,"n","n",19
"Latium","ItLatCA",-2900,2,"n","n",19
"Latium","ItLatCA",-2800,2,"n","n",19
"Latium","ItLatCA",-2700,2,"n","n",19
"Latium","ItLatCA",-2600,2,"n","n",19
"Latium","ItLatCA",-2500,2,"n","n",19
"Latium","ItLatCA",-2400,2,"n","n",19
"Latium","ItLatCA",-2300,2,"n","n",19
"Latium","ItLatCA",-2200,2,"n","n",19
"Latium","ItLatCA",-2100,2,"n","n",19
"Latium","ItLatCA",-2000,2,"n","n",19
"Latium","ItLatCA",-1900,2,"n","n",19
"Latium","ItLatBA",-1800,2.5,"y","n",19
"Latium","ItLatBA",-1700,2.5,"n","n",19
"Latium","ItLatBA",-1600,2.5,"n","n",19
"Latium","ItLatBA",-1500,2.5,"n","n",19
"Latium","ItLatBA",-1400,2.5,"n","n",19
"Latium","ItLatBA",-1300,2.5,"n","n",19
"Latium","ItLatBA",-1200,2.5,"n","n",19
"Latium","ItLatBA",-1100,2.5,"y","n",19
"Latium","ItLatIA",-1000,2.5,"y","n",19
"Latium","ItLatIA",-900,2.5,"n","n",19
"Latium","ItLatIA",-800,2.5,"n","n",19
"Latium","ItRomRg",-700,3,"y","n",19
"Latium","ItRomRg",-600,3,"y","n",19
"Latium","ItRomER",-500,3,"y","n",19
"Latium","ItRomER",-400,3,"y","n",19
"Latium","ItRomER",-300,3,"y","n",19
"Latium","ItRomMR",-200,3,"y","n",19
"Latium","ItRomLR",-100,3,"y","n",19
"Latium","ItRomPr",0,3,"y","n",19
"Latium","ItRomPr",100,3,"y","n",19
"Latium","ItRomPr",200,3,"y","n",19
"Latium","TrRomDm",300,3,"y","y",19
"Latium","ItRomWe",400,3,"y","n",19
"Latium","ItOstrg",500,3,"y","n",19
"Latium","ItRav**",600,3,"y","n",19
"Latium","ItRav**",700,3,"y","n",19
"Latium","ItStPet",800,3,"y","n",19
"Latium","ItStPet",900,3,"y","n",19
"Latium","ItPapEM",1000,3,"y","n",19
"Latium","ItPapEM",1100,3,"y","n",19
"Latium","ItPapHM",1200,3,"y","n",19
"Latium","ItPapHM",1300,3,"y","n",19
"Latium","ItPapRn",1400,3,"y","n",19
"Latium","ItPapRn",1500,3,"y","n",19
"Latium","ItPapM1",1600,3,"y","n",19
"Latium","ItPapM2",1700,3,"y","n",19
"Latium","ItPapM2",1800,3,"y","n",19
"Paris Basin","FrBeakr",-3200,2,"y","n",19
"Paris Basin","FrBeakr",-3100,2,"n","n",19
"Paris Basin","FrBeakr",-3000,2,"n","n",19
"Paris Basin","FrBeakr",-2900,2,"n","n",19
"Paris Basin","FrBeakr",-2800,2,"n","n",19
"Paris Basin","FrBeakr",-2700,2,"n","n",19
"Paris Basin","FrBeakr",-2600,2,"n","n",19
"Paris Basin","FrBeakr",-2500,2,"n","n",19
"Paris Basin","FrBeakr",-2400,2,"n","n",19
"Paris Basin","FrBeakr",-2300,2,"n","n",19
"Paris Basin","FrAtlBA",-2200,2,"y","n",19
"Paris Basin","FrAtlBA",-2100,2,"n","n",19
"Paris Basin","FrAtlBA",-2000,2,"n","n",19
"Paris Basin","FrAtlBA",-1900,2,"n","n",19
"Paris Basin","FrAtlBA",-1800,2,"n","n",19
"Paris Basin","FrAtlBA",-1700,2,"n","n",19
"Paris Basin","FrAtlBA",-1600,2,"n","n",19
"Paris Basin","FrAtlBA",-1500,2,"n","n",19
"Paris Basin","FrAtlBA",-1400,2,"n","n",19
"Paris Basin","FrAtlBA",-1300,2,"n","n",19
"Paris Basin","FrAtlBA",-1200,2,"n","n",19
"Paris Basin","FrAtlBA",-1100,2,"n","n",19
"Paris Basin","FrHallA",-1000,2,"y","n",19
"Paris Basin","FrHallB",-900,2,"y","n",19
"Paris Basin","FrHallB",-800,3,"y","n",19
"Paris Basin","FrHallC",-700,3,"y","n",19
"Paris Basin","FrHallD",-600,3,"y","n",19
"Paris Basin","FrHallD",-500,3,"n","n",19
"Paris Basin","FrTeneA",-400,3,"y","n",19
"Paris Basin","FrTeneB",-300,3,"y","n",19
"Paris Basin","FrTeneB",-200,3,"y","n",19
"Paris Basin","FrTeneC",-100,3,"y","n",19
"Paris Basin","ItRomPr",0,3,"y","y",19
"Paris Basin","ItRomPr",100,3,"n","y",19
"Paris Basin","ItRomPr",200,3,"n","y",19
"Paris Basin","TrRomDm",300,3,"y","y",19
"Paris Basin","TrERom*",400,3,"y","y",19
"Paris Basin","FrMervE",500,3,"y","n",19
"Paris Basin","FrMervM",600,3,"y","n",19
"Paris Basin","FrMervL",700,3,"y","n",19
"Paris Basin","FrCarlE",800,3,"y","n",19
"Paris Basin","FrCarlL",900,3,"y","n",19
"Paris Basin","FrCaptE",1000,3,"y","n",19
"Paris Basin","FrCaptE",1100,3,"y","n",19
"Paris Basin","FrCaptL",1200,3,"y","n",19
"Paris Basin","FrCaptL",1300,3,"y","n",19
"Paris Basin","FrValoE",1400,3,"y","n",19
"Paris Basin","FrValoL",1500,3,"y","n",19
"Paris Basin","FrBurbE",1600,3,"y","n",19
"Paris Basin","FrBurbL",1700,3,"y","n",19
"Iceland","IsCommw",1000,3,"y","n",19
"Iceland","IsCommw",1100,3,"y","n",19
"Iceland","IsCommw",1200,3,"y","n",19
"Iceland","NorKing",1300,3,"y","n",19
"Crete","GrCrNeo",-7000,1,"y","n",19
"Crete","GrCrNeo",-6900,1,"n","n",19
"Crete","GrCrNeo",-6800,1,"n","n",19
"Crete","GrCrNeo",-6700,1,"n","n",19
"Crete","GrCrNeo",-6600,1,"n","n",19
"Crete","GrCrNeo",-6500,1,"n","n",19
"Crete","GrCrNeo",-6400,1,"n","n",19
"Crete","GrCrNeo",-6300,1,"n","n",19
"Crete","GrCrNeo",-6200,1,"n","n",19
"Crete","GrCrNeo",-6100,1,"n","n",19
"Crete","GrCrNeo",-6000,2,"n","n",19
"Crete","GrCrNeo",-5900,2,"n","n",19
"Crete","GrCrNeo",-5800,2,"y","n",19
"Crete","GrCrNeo",-5700,2,"n","n",19
"Crete","GrCrNeo",-5600,2,"n","n",19
"Crete","GrCrNeo",-5500,2,"n","n",19
"Crete","GrCrNeo",-5400,2,"n","n",19
"Crete","GrCrNeo",-5300,2,"n","n",19
"Crete","GrCrNeo",-5200,2,"y","n",19
"Crete","GrCrNeo",-5100,2,"n","n",19
"Crete","GrCrNeo",-5000,2,"n","n",19
"Crete","GrCrNeo",-4900,2,"n","n",19
"Crete","GrCrNeo",-4800,2,"y","n",19
"Crete","GrCrNeo",-4700,2,"n","n",19
"Crete","GrCrNeo",-4600,2,"n","n",19
"Crete","GrCrNeo",-4500,2,"n","n",19
"Crete","GrCrNeo",-4400,2,"n","n",19
"Crete","GrCrNeo",-4300,2,"n","n",19
"Crete","GrCrNeo",-4200,2,"n","n",19
"Crete","GrCrNeo",-4100,2,"n","n",19
"Crete","GrCrNeo",-4000,2,"n","n",19
"Crete","GrCrNeo",-3900,2,"n","n",19
"Crete","GrCrNeo",-3800,2,"n","n",19
"Crete","GrCrNeo",-3700,2,"n","n",19
"Crete","GrCrNeo",-3600,2,"n","n",19
"Crete","GrCrNeo",-3500,2,"n","n",19
"Crete","GrCrNeo",-3400,2,"n","n",19
"Crete","GrCrNeo",-3300,2,"n","n",19
"Crete","GrCrNeo",-3200,2,"n","n",19
"Crete","GrCrNeo",-3100,2.5,"n","n",19
"Crete","GrCrPre",-3000,2.5,"y","n",19
"Crete","GrCrPre",-2900,2.5,"n","n",19
"Crete","GrCrPre",-2800,2.5,"n","n",19
"Crete","GrCrPre",-2700,2.5,"n","n",19
"Crete","GrCrPre",-2600,2.5,"n","n",19
"Crete","GrCrPre",-2500,3,"n","n",19
"Crete","GrCrPre",-2400,3,"y","n",19
"Crete","GrCrPre",-2300,3,"n","n",19
"Crete","GrCrPre",-2200,3,"n","n",19
"Crete","GrCrPre",-2100,3,"y","n",19
"Crete","GrCrPre",-2000,3,"n","n",19
"Crete","GrCrOPa",-1900,3,"y","n",19
"Crete","GrCrOPa",-1800,3,"n","n",19
"Crete","GrCrNPa",-1700,3,"y","n",19
"Crete","GrCrNPa",-1600,3,"n","n",19
"Crete","GrCrNPa",-1500,3,"n","n",19
"Crete","GrCrMPa",-1400,3,"y","n",19
"Crete","GrCrPPa",-1300,3,"y","n",19
"Crete","GrCrFPa",-1200,3,"y","n",19
"Crete","GrCrFPa",-1100,3,"n","n",19
"Crete","GrCrGeo",-1000,3,"y","n",19
"Crete","GrCrGeo",-900,3,"n","n",19
"Crete","GrCrGeo",-800,3,"n","n",19
"Crete","GrCrArc",-700,3,"y","n",19
"Crete","GrCrArc",-600,3,"n","n",19
"Crete","GrCrCls",-500,3,"y","n",19
"Crete","GrCrCls",-400,3,"n","n",19
"Crete","GrCrHel",-300,3,"y","n",19
"Crete","GrCrHel",-200,3,"n","n",19
"Crete","GrCrHel",-100,3,"n","n",19
"Crete","ItRomPr",0,3,"y","y",19
"Crete","ItRomPr",100,3,"n","y",19
"Crete","ItRomPr",200,3,"n","y",19
"Crete","TrRomDm",300,3,"y","y",19
"Crete","TrERom*",400,3,"y","y",19
"Crete","TrERom*",500,3,"n","y",19
"Crete","TrERom*",600,3,"n","y",19
"Crete","TrByzM1",700,3,"y","y",19
"Crete","TrByzM1",800,3,"n","y",19
"Crete","GrCrEmr",900,3,"y","n",19
"Crete","TrByzM2",1000,3,"y","y",19
"Crete","TrByzM3",1100,3,"y","n",19
"Crete","TrByzM3",1200,3,"y","n",19
"Crete","ItVenR3",1300,3,"y","n",19
"Crete","ItVenR3",1400,3,"n","n",19
"Crete","ItVenR3",1500,3,"n","n",19
"Crete","ItVenR4",1600,3,"y","n",19
"Crete","TrOttm4",1700,3,"y","y",19
"Crete","TrOttm4",1800,3,"n","y",19
"Upper Egypt","EgBadar",-4400,2,"y","n",19
"Upper Egypt","EgBadar",-4300,2,"n","n",19
"Upper Egypt","EgBadar",-4200,2,"n","n",19
"Upper Egypt","EgBadar",-4100,2,"n","n",19
"Upper Egypt","EgBadar",-4000,2,"n","n",19
"Upper Egypt","EgBadar",-3900,2,"n","n",19
"Upper Egypt","EgNaqa1",-3800,2,"y","n",19
"Upper Egypt","EgNaqa1",-3700,2,"y","n",19
"Upper Egypt","EgNaqa1",-3600,2,"y","n",19
"Upper Egypt","EgNaqa2",-3500,2,"y","n",19
"Upper Egypt","EgNaqa2",-3400,2,"y","n",19
"Upper Egypt","EgNaqa3",-3300,2,"y","n",19
"Upper Egypt","EgNaqa3",-3200,2,"n","n",19
"Upper Egypt","EgDyn1*",-3100,2,"y","n",19
"Upper Egypt","EgDyn1*",-3000,3,"n","n",19
"Upper Egypt","EgDyn2*",-2900,3,"y","n",19
"Upper Egypt","EgDyn2*",-2800,3,"y","n",19
"Upper Egypt","EgDyn2*",-2700,3,"y","n",19
"Upper Egypt","EgOldK1",-2600,3,"y","n",19
"Upper Egypt","EgOldK1",-2500,3,"n","n",19
"Upper Egypt","EgOldK1",-2400,3,"n","n",19
"Upper Egypt","EgOldK2",-2300,3,"y","n",19
"Upper Egypt","EgOldK2",-2200,3,"n","n",19
"Upper Egypt","EgRegns",-2100,3,"y","n",19
"Upper Egypt","EgMidKg",-2000,3,"y","n",19
"Upper Egypt","EgMidKg",-1900,3,"y","n",19
"Upper Egypt","EgMidKg",-1800,3,"y","n",19
"Upper Egypt","EgThebH",-1700,3,"y","n",19
"Upper Egypt","EgThebH",-1600,3,"n","n",19
"Upper Egypt","EgNKThu",-1500,3,"y","n",19
"Upper Egypt","EgNKThu",-1400,3,"y","n",19
"Upper Egypt","EgNKThu",-1300,3,"y","n",19
"Upper Egypt","EgNKRam",-1200,3,"y","n",19
"Upper Egypt","EgNKRam",-1100,3,"y","n",19
"Upper Egypt","EgThebL",-1000,3,"y","n",19
"Upper Egypt","EgThebL",-900,3,"y","n",19
"Upper Egypt","EgThebL",-800,3,"n","n",19
"Upper Egypt","SdKusht",-700,3,"y","n",19
"Upper Egypt","EgSaite",-600,3,"y","n",19
"Upper Egypt","IrAchae",-500,3,"y","y",19
"Upper Egypt","EgIntOc",-400,3,"y","n",19
"Upper Egypt","EgPtol1",-300,3,"y","n",19
"Upper Egypt","EgPtol2",-200,3,"y","n",19
"Upper Egypt","EgPtol2",-100,3,"y","n",19
"Upper Egypt","ItRomPr",0,3,"y","y",19
"Upper Egypt","ItRomPr",100,3,"n","y",19
"Upper Egypt","ItRomPr",200,3,"n","y",19
"Upper Egypt","TrRomDm",300,3,"y","y",19
"Upper Egypt","TrERom*",400,3,"y","y",19
"Upper Egypt","TrERom*",500,3,"n","y",19
"Upper Egypt","TrERom*",600,3,"n","y",19
"Upper Egypt","SyCalUm",700,3,"y","y",19
"Upper Egypt","IqAbbs1",800,3,"y","y",19
"Upper Egypt","EgTulIk",900,3,"y","n",19
"Upper Egypt","TnFatim",1000,3,"y","n",19
"Upper Egypt","TnFatim",1100,3,"y","n",19
"Upper Egypt","EgAyyub",1200,3,"y","n",19
"Upper Egypt","EgMamBh",1300,3,"y","n",19
"Upper Egypt","EgMamCP",1400,3,"y","n",19
"Upper Egypt","EgMamBu",1500,3,"y","n",19
"Upper Egypt","TrOttm3",1600,3,"y","y",19
"Upper Egypt","TrOttm4",1700,3,"y","y",19
"Niger Inland Delta","MlJeJe1",-200,2,"y","n",19
"Niger Inland Delta","MlJeJe1",-100,2,"n","n",19
"Niger Inland Delta","MlJeJe1",0,2,"n","n",19
"Niger Inland Delta","MlJeJe2",100,2,"y","n",19
"Niger Inland Delta","MlJeJe2",200,2,"n","n",19
"Niger Inland Delta","MlJeJe2",300,2,"n","n",19
"Niger Inland Delta","MlJeJe3",400,2,"y","n",19
"Niger Inland Delta","MlJeJe3",500,2,"n","n",19
"Niger Inland Delta","MlJeJe3",600,2,"n","n",19
"Niger Inland Delta","MlJeJe3",700,2,"n","n",19
"Niger Inland Delta","MlJeJe3",800,3,"n","n",19
"Niger Inland Delta","MlJeJe4",900,3,"y","n",19
"Niger Inland Delta","MrWagdM",1000,3,"y","n",19
"Niger Inland Delta","MrWagdL",1100,3,"y","n",19
"Niger Inland Delta","MrWagdL",1200,3,"n","n",19
"Niger Inland Delta","MlMali*",1300,3,"y","n",19
"Niger Inland Delta","MlMali*",1400,3,"y","n",19
"Niger Inland Delta","MlSong2",1500,3,"y","n",19
"Niger Inland Delta","MaSaadi",1600,3,"y","n",19
"Niger Inland Delta","MlSegou",1700,2.99158258272592,"y","n",19
"Niger Inland Delta","MlBaman",1800,3,"y","n",19
"Ghanaian Coast","GhAshnE",1600,3,"y","n",19
"Ghanaian Coast","GhAshnE",1700,3,"y","n",19
"Ghanaian Coast","GhAshnL",1800,3,"y","n",19
"Southern Mesopotamia","IqSoNeo",-9000,1,"y","n",19
"Southern Mesopotamia","IqSoNeo",-8900,1,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8800,1,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8700,1,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8600,1,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8500,1.6,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8400,1.6,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8300,1.6,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8200,1.6,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8100,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-8000,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7900,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7800,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7700,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7600,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7500,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7400,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7300,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7200,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7100,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-7000,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-6900,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-6800,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-6700,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-6600,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-6500,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-6400,2,"n","n",19
"Southern Mesopotamia","IqSoNeo",-6300,2,"n","n",19
